age,height_cm,overall,potential,value_eur,preferred_foot,weak_foot,skill_moves,work_rate,team_position,attacking_heading_accuracy,skill_dribbling,skill_ball_control,movement_reactions,power_jumping,power_strength,mentality_vision,pace_median
24,189,60,66,275000,1,3,3,High/High,RCM,54,59,62,57,59,68,59,63.0
18,190,52,71,90000,1,2,1,Medium/Medium,SUB,12,9,19,35,37,60,25,68.0
23,197,61,66,250000,1,2,1,Medium/Medium,RES,10,11,18,54,54,60,24,68.0
28,185,76,76,7500000,1,3,4,Medium/High,SUB,70,78,81,77,68,69,78,60.0
29,174,70,70,1800000,1,3,4,Medium/Medium,CAM,54,72,76,73,75,45,64,80.0
26,175,61,63,275000,0,3,2,Medium/High,LB,40,55,61,55,63,48,40,72.0
21,175,56,64,130000,1,3,2,Medium/High,SUB,48,55,54,51,68,55,52,47.0
27,194,75,77,5500000,1,4,1,Medium/Medium,SUB,11,12,34,73,54,72,35,68.0
38,179,80,80,5000000,1,3,4,High/Medium,LM,63,83,81,83,31,64,84,69.0
30,174,66,66,625000,1,3,3,High/Low,SUB,63,64,62,66,76,67,51,79.0
30,180,74,74,4600000,1,2,3,High/Medium,RDM,66,66,74,74,69,76,65,62.0
25,184,82,85,27500000,1,3,3,High/High,SUB,67,82,83,84,66,81,80,84.0
21,183,52,63,70000,1,3,1,Medium/Medium,RES,12,5,12,39,64,50,35,68.0
28,173,79,80,12500000,1,3,4,Medium/Medium,RCM,62,70,76,73,80,71,75,75.0
30,184,71,71,1900000,1,3,2,Low/Medium,RCB,70,56,59,69,75,80,48,62.0
21,194,78,88,15500000,1,2,3,Medium/High,SUB,77,69,69,71,74,83,51,74.0
28,188,68,70,900000,1,2,2,Medium/Medium,SUB,72,46,58,64,74,84,40,57.0
27,196,67,70,825000,0,2,2,Medium/High,SUB,67,35,44,64,57,91,43,48.0
31,180,70,70,1300000,1,3,2,Medium/Medium,SUB,60,44,66,63,89,79,27,77.0
29,176,72,72,3000000,1,3,4,High/Medium,RM,59,76,74,65,63,63,67,76.0
18,162,49,67,60000,1,3,2,Medium/Medium,RES,38,46,46,39,52,54,50,75.0
26,185,69,72,0,0,2,2,Medium/Medium,Missing,70,38,53,61,67,76,38,66.0
20,172,57,67,160000,1,3,2,Medium/Medium,RES,42,42,52,63,49,48,51,59.0
23,191,64,72,500000,1,3,1,Medium/Medium,SUB,10,20,23,64,60,72,42,68.0
32,177,68,68,550000,0,2,2,High/Medium,LB,49,63,64,70,70,58,63,69.0
17,181,61,81,500000,1,3,2,Medium/Medium,CAM,31,68,66,55,47,42,58,66.0
29,196,69,69,875000,1,3,2,Medium/Medium,SUB,70,52,66,66,78,74,57,40.0
22,179,68,78,1400000,0,3,4,High/Low,RW,37,72,72,61,71,68,63,82.0
31,180,73,73,3500000,1,3,3,High/High,RM,58,78,73,74,58,59,78,71.0
18,180,58,76,250000,0,4,3,Medium/Medium,RES,44,63,60,50,60,69,55,61.0
24,176,75,79,8500000,1,3,3,High/Medium,RM,74,75,72,75,79,70,63,88.0
26,172,76,79,9500000,1,5,3,High/High,RDM,69,77,76,77,73,69,75,80.0
26,183,67,69,825000,1,3,2,Low/High,RCB,67,38,58,63,85,62,37,63.0
17,191,55,70,150000,1,3,2,Medium/High,RES,57,38,49,47,62,56,33,54.0
27,181,79,80,14000000,0,4,4,High/High,SUB,75,81,82,74,71,79,79,70.0
22,178,60,70,300000,1,3,2,Medium/Medium,SUB,49,53,58,60,41,64,52,61.0
19,180,56,71,190000,1,2,2,Medium/Medium,RES,39,57,57,49,40,51,53,67.0
30,175,70,70,1400000,1,2,3,High/Medium,RB,52,70,68,68,90,69,62,86.0
40,188,57,57,10000,0,2,1,Medium/Medium,SUB,14,12,24,64,49,72,35,68.0
21,175,60,71,350000,0,3,3,Medium/Medium,RES,62,68,58,55,55,48,43,72.0
25,184,59,64,210000,1,3,2,Medium/Medium,SUB,62,55,62,46,62,64,45,52.0
30,171,57,57,100000,0,3,3,High/Low,SUB,40,55,54,53,59,43,51,77.0
25,183,69,73,1200000,0,3,2,Medium/Medium,SUB,69,59,64,67,75,68,62,61.0
19,181,51,64,60000,0,3,2,Medium/Medium,RES,45,49,34,56,58,54,35,63.0
23,186,59,67,210000,1,3,2,Low/High,RES,55,38,36,54,73,64,31,57.0
23,190,59,64,190000,0,2,2,Medium/Medium,RES,53,59,57,53,70,73,43,77.0
31,180,63,63,240000,0,2,1,Medium/Medium,GK,13,5,14,52,61,54,49,68.0
21,176,58,71,230000,1,3,2,Medium/Medium,SUB,55,54,61,58,80,59,43,65.0
32,190,73,73,2600000,1,3,2,Medium/Medium,SUB,76,60,64,68,71,82,47,53.0
33,178,67,67,375000,1,2,3,Medium/High,SUB,58,54,57,67,68,73,61,65.0
23,185,63,71,550000,1,3,2,Medium/Medium,RS,58,60,63,61,65,63,49,68.0
21,173,65,75,875000,0,2,3,Medium/Low,SUB,45,65,69,61,43,30,63,63.0
18,178,59,71,250000,1,3,2,High/High,RES,48,55,55,56,72,68,60,71.0
28,178,65,65,550000,0,2,2,Medium/Medium,SUB,68,63,57,56,84,67,46,81.0
24,181,70,77,2500000,1,4,3,Medium/Medium,SUB,50,68,74,70,61,70,66,70.0
31,188,72,72,2000000,1,3,1,Medium/Medium,GK,13,14,24,72,83,74,34,68.0
29,184,61,61,210000,0,3,3,High/High,LB,41,59,57,59,45,61,61,78.0
27,178,74,74,6000000,0,2,3,High/Medium,LM,64,75,72,71,75,78,69,86.0
17,190,53,68,110000,1,2,2,Medium/Medium,SUB,50,41,52,42,51,74,33,59.0
35,191,69,69,275000,1,3,1,Medium/Medium,GK,14,12,14,64,46,41,38,68.0
20,183,77,77,7000000,1,3,1,Medium/Medium,GK,14,17,23,76,70,85,75,68.0
36,183,69,69,210000,1,3,2,Low/High,RCB,71,35,56,64,62,75,51,31.0
23,165,64,72,675000,1,3,4,Medium/Low,RES,45,69,68,50,61,33,54,87.0
21,187,63,75,525000,1,2,1,Medium/Medium,RES,10,15,31,66,51,41,38,68.0
32,194,66,66,525000,1,4,2,Low/Low,ST,76,58,63,59,33,90,47,37.0
34,191,73,73,1800000,0,2,1,Medium/Medium,SUB,10,10,21,70,65,45,30,68.0
23,184,73,77,5000000,1,3,3,Medium/Medium,RES,58,77,78,70,69,67,74,67.0
23,187,75,82,8500000,1,3,2,Medium/Medium,LCB,74,32,68,63,80,82,31,60.0
21,182,55,67,140000,1,4,2,High/High,RES,41,53,59,49,59,67,60,68.0
23,177,60,66,275000,0,3,3,Medium/Medium,RES,59,64,65,52,50,56,62,74.0
19,178,64,78,900000,1,2,2,High/Medium,RB,55,64,59,55,68,60,32,73.0
31,180,62,62,250000,1,4,3,Low/Medium,SUB,45,65,62,64,53,79,63,39.0
26,181,63,65,400000,1,2,3,Medium/Medium,SUB,45,63,58,62,67,66,58,69.0
21,176,56,66,150000,1,2,2,Medium/Medium,RB,36,57,55,52,34,51,48,72.0
27,181,76,77,8000000,1,3,3,Medium/High,SUB,61,68,75,74,69,68,67,55.0
28,183,65,65,475000,1,3,3,High/Medium,SUB,59,63,62,60,78,65,61,69.0
25,185,71,77,2400000,1,3,1,Medium/Medium,GK,16,13,25,67,59,70,41,68.0
28,175,72,72,3200000,1,3,2,Medium/Medium,ST,70,62,61,75,76,55,51,77.0
21,175,69,78,1600000,1,3,2,High/High,RCM,53,66,70,70,62,74,66,71.0
28,173,69,69,900000,0,2,3,High/High,SUB,64,66,67,68,75,71,66,70.0
29,185,65,65,550000,1,4,2,Low/Low,RS,67,61,64,57,83,87,56,65.0
31,174,77,77,6500000,1,3,3,High/Medium,RB,62,72,76,80,68,65,65,69.0
33,186,79,79,8000000,1,3,4,Medium/Low,ST,85,74,75,79,90,80,69,67.0
31,180,67,67,550000,1,3,2,High/Medium,SUB,59,57,63,63,75,63,52,59.0
20,190,61,77,550000,1,3,2,Medium/Medium,SUB,63,52,56,57,40,82,44,45.0
19,185,49,65,60000,1,2,2,Medium/Medium,RES,42,34,35,44,60,70,27,61.0
20,188,72,83,5500000,0,4,3,Medium/Low,SUB,64,75,74,64,69,67,65,82.0
19,186,75,87,11500000,1,4,4,Medium/Low,LAM,58,80,80,67,73,69,74,80.0
32,172,70,70,1400000,1,4,4,High/High,SUB,67,74,72,66,78,53,74,77.0
22,194,61,71,375000,0,2,2,Medium/High,SUB,56,40,56,51,74,77,41,58.0
25,183,66,68,775000,0,3,3,Medium/Medium,RW,60,67,66,65,66,58,66,71.0
26,183,58,61,140000,1,3,2,Medium/Medium,RES,49,52,51,53,61,68,37,61.0
18,192,57,72,180000,1,3,1,Medium/Medium,SUB,11,9,16,47,35,61,32,68.0
27,173,61,61,275000,1,3,3,High/Medium,SUB,56,58,59,56,52,68,36,78.0
26,177,67,70,850000,1,3,2,Medium/High,RB,49,58,63,60,81,74,60,76.0
22,191,73,81,5500000,1,3,2,High/High,LCB,73,58,66,68,74,77,53,61.0
29,178,77,77,7500000,0,3,3,High/Medium,LDM,55,71,76,74,47,70,74,63.0
26,180,61,64,325000,1,3,2,Medium/Medium,SUB,66,63,62,56,64,63,42,62.0
19,186,52,71,110000,1,3,2,Medium/Medium,SUB,48,53,45,54,59,48,51,66.0
17,180,50,69,60000,1,3,2,Medium/Medium,SUB,45,51,49,53,64,52,45,63.0
33,177,64,64,275000,1,3,3,High/Low,SUB,54,67,63,66,63,62,64,61.0
24,179,70,75,2100000,0,2,2,Medium/Medium,LB,63,61,65,68,62,80,59,69.0
31,185,69,69,925000,1,4,3,Medium/Medium,LM,59,72,68,70,63,64,67,70.0
30,175,71,71,1900000,0,3,3,High/Medium,LB,61,67,67,70,54,62,66,79.0
34,183,67,67,275000,0,3,2,Medium/Medium,LCB,61,59,66,67,73,70,62,38.0
23,184,68,78,1300000,1,2,2,Medium/Medium,LCB,66,52,58,64,72,74,32,63.0
18,190,57,74,180000,0,2,1,Medium/Medium,RES,13,10,11,41,31,62,33,68.0
29,194,63,63,325000,1,3,2,Low/High,SUB,57,53,62,62,53,80,54,38.0
23,180,60,65,275000,1,3,2,Medium/Medium,RES,51,57,62,56,62,73,60,62.0
38,185,64,64,45000,1,2,1,Medium/Medium,SUB,11,12,21,59,57,54,37,68.0
19,184,53,71,120000,0,2,2,Medium/Medium,SUB,51,32,38,48,76,64,32,58.0
30,183,76,76,6000000,1,3,3,Medium/Medium,LCB,68,67,77,75,71,76,81,55.0
26,180,65,68,600000,0,3,2,Medium/Medium,SUB,68,42,56,61,83,73,36,55.0
24,179,65,65,600000,0,3,2,Medium/Medium,SUB,71,61,63,62,61,58,74,64.0
20,183,63,74,650000,1,4,3,Medium/Medium,SUB,57,65,66,62,69,64,53,67.0
23,194,62,69,325000,1,3,1,Medium/Medium,RES,12,16,16,60,43,83,28,68.0
28,180,78,78,10500000,1,3,4,Medium/Medium,LCM,41,77,79,80,56,64,75,67.0
28,179,63,63,325000,1,3,2,Medium/Medium,SUB,54,60,64,58,59,67,54,63.0
24,180,66,70,750000,0,3,3,Medium/High,SUB,55,62,58,64,68,63,65,87.0
20,186,57,74,210000,1,3,2,Medium/Medium,RES,54,45,49,53,60,62,35,60.0
26,193,74,76,7000000,0,3,3,High/Low,RS,77,68,70,66,71,92,45,79.0
20,174,59,74,350000,1,3,2,Medium/Medium,RES,63,64,66,55,62,50,60,64.0
24,173,72,78,3800000,1,2,3,High/High,RB,53,69,66,68,64,73,51,79.0
25,175,63,68,500000,0,2,3,High/Medium,ST,44,64,62,53,61,64,65,76.0
20,182,54,64,100000,1,2,2,Medium/High,RES,50,35,44,47,73,65,37,63.0
22,183,54,61,90000,1,2,2,Medium/Medium,RES,49,24,51,48,65,61,34,61.0
25,181,76,79,10000000,1,4,4,High/Medium,RES,70,81,78,70,78,75,70,91.0
34,177,72,72,1600000,0,4,3,High/Medium,RW,49,73,72,72,57,73,71,71.0
21,178,58,72,250000,0,3,2,Medium/Medium,SUB,49,52,55,49,52,51,36,63.0
17,180,65,85,1000000,1,3,2,Medium/Medium,SUB,64,64,70,63,72,66,60,70.0
25,170,65,67,650000,0,2,3,Medium/High,RCM,38,63,66,66,64,66,64,62.0
25,189,72,75,3800000,1,3,3,High/Medium,LDM,69,69,73,72,81,78,68,59.0
24,178,70,75,2100000,1,3,2,Medium/High,RCB,72,62,66,62,84,78,47,72.0
27,179,77,78,10000000,1,3,3,High/High,LCM,75,73,81,78,67,68,79,64.0
20,170,52,62,80000,1,3,2,Medium/Medium,RES,44,57,58,52,55,33,56,65.0
24,184,63,67,425000,1,4,2,High/Medium,SUB,53,61,63,59,63,62,51,86.0
28,188,61,61,250000,1,2,2,Medium/Low,RES,74,59,55,50,65,59,45,54.0
20,184,66,80,1400000,1,3,3,Medium/Medium,SUB,62,68,70,71,62,64,59,69.0
24,180,61,68,325000,1,3,2,Medium/High,SUB,60,55,60,60,66,64,33,58.0
17,175,60,79,400000,1,3,2,Medium/Medium,SUB,30,67,65,54,52,40,62,69.0
27,175,69,69,925000,0,2,3,Medium/Medium,LB,48,61,71,50,80,66,48,76.0
17,180,61,78,500000,1,3,3,Medium/Medium,RES,32,64,61,51,53,59,61,70.0
21,168,56,70,200000,1,3,2,Medium/Medium,SUB,32,59,61,54,65,38,59,66.0
27,183,72,72,3300000,1,4,3,Medium/Low,LM,60,73,77,62,40,88,73,48.0
26,184,66,70,725000,1,3,2,Medium/Medium,LCB,70,47,50,63,83,64,28,68.0
29,176,82,82,21500000,0,3,4,High/Medium,RCM,46,83,84,83,39,68,87,78.0
23,186,62,71,475000,1,3,3,Medium/Medium,RM,55,66,61,52,53,69,52,81.0
19,165,49,63,60000,1,3,2,Medium/Low,SUB,43,49,46,48,59,39,46,64.0
24,172,74,79,7500000,1,3,3,Medium/Medium,RCM,40,69,78,73,63,70,68,69.0
28,178,69,69,775000,0,3,1,Medium/Medium,GK,11,15,32,70,80,42,47,68.0
21,178,68,79,1400000,0,2,2,Medium/Medium,SUB,64,62,67,59,62,70,58,65.0
24,184,67,73,950000,1,3,2,Medium/Medium,SUB,67,50,59,59,60,83,54,66.0
28,188,75,76,6500000,1,3,2,Low/Medium,SUB,77,53,69,71,65,88,43,67.0
25,171,75,78,8500000,1,4,4,High/Low,SUB,51,85,79,68,80,62,75,73.0
35,193,64,64,140000,1,3,2,Medium/High,RCB,60,31,43,59,84,90,49,39.0
19,178,58,76,250000,0,3,2,High/High,RES,55,46,45,46,64,46,30,70.0
20,189,63,75,600000,0,3,2,Medium/Medium,SUB,61,43,52,56,73,74,39,68.0
28,182,75,75,6500000,0,4,3,Medium/Medium,SUB,45,70,80,72,72,73,81,69.0
26,188,58,61,160000,1,2,2,Medium/Medium,SUB,48,51,62,60,63,75,57,53.0
22,179,64,76,650000,1,3,1,Medium/Medium,RES,14,14,20,55,61,54,46,68.0
35,175,66,66,275000,1,3,3,High/Medium,SUB,58,67,71,69,59,65,68,64.0
26,195,67,70,850000,1,2,2,High/Medium,LCB,75,49,57,64,42,92,49,40.0
21,187,78,86,15500000,0,3,4,Medium/Low,RW,42,81,86,82,54,56,84,76.0
26,199,69,72,950000,1,2,1,Medium/Medium,GK,18,14,19,59,60,65,29,68.0
23,190,58,64,150000,1,4,2,Medium/Medium,SUB,61,36,39,54,56,81,32,54.0
20,175,51,63,70000,1,3,2,Medium/Low,RES,43,43,55,52,59,49,44,69.0
31,187,59,59,120000,1,2,2,Low/Medium,RCB,58,36,39,45,77,81,28,51.0
18,177,65,81,1100000,0,4,2,High/Low,RM,45,70,70,59,55,43,64,72.0
18,170,51,69,80000,1,3,2,Medium/Medium,RES,45,52,51,50,66,51,52,71.0
32,186,62,62,180000,1,1,1,Medium/Medium,GK,14,12,23,59,62,68,36,68.0
16,185,56,81,200000,1,3,3,Medium/Medium,SUB,51,53,54,47,65,73,47,65.0
21,173,72,82,4600000,1,3,3,High/Medium,SUB,64,70,68,68,70,80,59,81.0
20,183,57,72,230000,1,2,2,Medium/Medium,RES,50,59,61,52,40,57,53,70.0
21,185,67,79,1400000,1,4,3,High/Medium,SUB,48,74,67,54,60,57,73,85.0
24,180,74,80,7500000,0,3,4,High/High,LM,68,75,75,72,59,58,73,75.0
22,180,62,71,475000,1,4,3,High/Medium,RES,39,64,67,52,40,56,61,70.0
35,172,74,74,1600000,0,5,4,High/Medium,RB,60,76,77,69,70,67,69,68.0
28,171,65,65,475000,0,3,2,Medium/Medium,SUB,48,60,61,57,90,65,55,83.0
24,170,72,76,4100000,1,3,3,Medium/Medium,CAM,63,69,69,71,81,48,67,84.0
35,191,61,61,70000,1,2,1,Medium/Medium,SUB,13,9,10,48,48,53,53,68.0
36,182,69,69,210000,1,2,2,Low/High,CB,71,54,53,58,82,83,52,37.0
22,177,58,67,200000,1,4,2,Medium/Medium,RES,45,58,60,60,50,53,58,67.0
26,184,70,73,2000000,0,3,2,Medium/Medium,LB,64,61,68,70,67,73,47,65.0
25,195,63,68,450000,1,2,2,Medium/Medium,SUB,70,33,38,55,59,91,32,46.0
31,184,72,72,2000000,1,3,1,Medium/Medium,GK,12,14,18,69,55,40,40,68.0
17,163,53,76,120000,1,3,2,Medium/Medium,RES,40,48,36,42,53,52,36,74.0
31,170,64,64,325000,0,3,2,Medium/Medium,SUB,45,58,61,62,49,63,55,70.0
33,182,69,69,500000,1,3,2,Medium/High,RCB,68,45,57,63,78,93,33,39.0
20,198,64,74,575000,1,3,1,Medium/Medium,SUB,11,14,15,63,43,71,36,68.0
30,185,69,69,1000000,1,2,3,Medium/Low,RS,77,66,65,60,81,93,51,46.0
17,176,60,78,400000,1,3,3,Medium/Medium,SUB,30,60,60,54,46,51,55,73.0
19,182,51,63,60000,1,3,2,Medium/Medium,LM,33,51,48,40,45,44,43,68.0
26,178,79,79,13500000,1,4,4,Medium/Medium,CAM,53,85,86,78,45,51,80,65.0
26,183,68,72,1000000,1,3,3,Medium/Medium,SUB,50,67,70,65,75,69,68,60.0
38,173,64,64,80000,1,3,2,Medium/High,SUB,48,61,58,58,63,66,58,70.0
20,183,57,67,170000,1,2,3,High/Low,RES,61,54,53,55,61,61,52,56.0
24,186,64,72,600000,0,2,2,Medium/Medium,LCB,64,51,54,59,71,78,29,66.0
19,178,57,72,220000,0,3,2,Medium/Low,SUB,42,67,62,38,48,41,45,68.0
25,178,53,56,70000,0,2,2,Medium/Medium,RM,38,50,38,52,65,55,30,61.0
25,183,72,77,3700000,1,2,2,Medium/High,SUB,71,59,61,68,92,77,45,63.0
20,185,57,72,230000,1,3,3,Medium/Medium,SUB,54,59,57,50,65,60,49,72.0
31,186,74,74,4800000,1,3,3,Medium/Medium,SUB,70,75,76,74,76,82,75,70.0
35,186,68,68,240000,1,3,1,Medium/Medium,RES,12,18,24,60,59,59,29,68.0
30,183,69,69,1000000,1,3,2,High/High,ST,61,63,66,67,71,72,55,70.0
20,183,58,72,275000,1,3,2,High/Medium,RES,53,59,58,54,68,66,45,71.0
24,180,77,81,10000000,1,2,2,Medium/High,SUB,74,65,67,70,78,74,60,74.0
21,166,57,67,170000,0,3,2,High/Low,LW,50,60,65,49,59,47,61,63.0
25,196,69,74,1300000,1,3,2,Medium/High,CDM,57,41,60,71,34,81,67,35.0
29,178,61,61,210000,0,2,3,Medium/Medium,LB,63,41,58,66,57,61,33,57.0
31,188,68,68,675000,0,3,2,Medium/High,LCB,62,33,42,68,81,82,54,49.0
26,184,61,62,300000,1,3,2,High/Low,SUB,66,56,57,59,78,63,48,69.0
26,173,72,73,3700000,1,3,3,Medium/Low,LM,36,77,72,68,74,53,62,90.0
24,177,70,74,2300000,0,3,3,High/Medium,CAM,38,70,73,63,35,61,71,74.0
26,175,63,64,425000,1,3,2,Medium/Medium,RES,56,64,64,60,68,64,65,65.0
20,175,65,76,850000,1,3,3,High/Medium,SUB,54,58,62,63,54,35,57,70.0
24,181,65,70,550000,1,2,1,Medium/Medium,GK,14,11,15,64,51,61,32,68.0
22,178,59,66,220000,1,3,2,High/Medium,SUB,47,59,59,57,54,63,59,65.0
18,183,52,72,90000,1,3,1,Medium/Medium,RES,14,16,15,41,63,53,31,68.0
27,187,67,68,900000,1,4,3,High/Medium,SUB,63,65,66,66,74,81,57,71.0
27,174,62,63,350000,1,3,2,Medium/Medium,RES,41,53,53,60,66,62,67,56.0
19,172,63,80,800000,1,3,3,Medium/Medium,RES,44,69,66,53,46,36,61,71.0
26,178,65,68,650000,1,4,2,Medium/High,SUB,60,65,69,64,71,67,66,62.0
26,173,64,67,550000,0,4,4,Medium/Low,SUB,49,67,69,57,53,70,62,65.0
28,178,70,70,1800000,0,3,4,Medium/Medium,RW,40,71,72,68,32,52,65,77.0
27,178,77,77,9500000,0,3,4,High/High,SUB,43,77,77,72,63,55,68,87.0
29,175,75,75,6500000,1,4,4,High/High,LDM,58,80,82,79,72,70,72,79.0
23,176,64,72,675000,1,3,4,Medium/Low,LM,38,69,65,54,59,45,59,90.0
35,185,58,58,35000,1,3,1,Medium/Medium,SUB,11,21,21,58,59,62,43,68.0
20,165,60,72,375000,1,3,2,Medium/Medium,RES,56,56,60,61,64,41,63,76.0
27,181,69,70,1000000,1,3,3,High/Medium,RB,57,64,64,61,72,76,63,79.0
30,184,80,80,12000000,1,3,2,Medium/Medium,RCB,77,68,72,78,83,76,63,70.0
32,180,66,66,500000,1,4,3,High/Low,SUB,61,67,63,58,92,76,62,90.0
17,180,69,88,2100000,1,4,3,High/Medium,LCM,42,74,73,70,56,66,63,77.0
21,174,63,74,625000,1,4,3,Medium/Low,RES,43,73,66,52,33,41,56,79.0
23,188,71,80,3300000,1,2,2,Medium/Medium,LCB,75,55,60,68,74,75,36,59.0
28,176,85,85,38000000,1,4,3,High/High,RCM,61,80,84,88,63,75,85,67.0
24,185,72,80,4200000,1,3,2,Medium/Medium,RCB,73,56,61,71,80,82,42,70.0
35,184,67,67,230000,0,3,2,Medium/High,SUB,72,48,54,57,67,81,43,34.0
25,172,68,71,1100000,1,3,2,High/Medium,RCM,31,69,71,67,53,56,66,63.0
23,170,68,74,1200000,1,4,4,Medium/Low,LM,31,69,68,66,46,68,66,76.0
25,183,73,77,5000000,1,3,2,Medium/Medium,SUB,64,75,77,72,56,59,73,65.0
32,188,72,72,1900000,1,1,1,Medium/Medium,SUB,9,8,20,67,66,79,71,68.0
27,184,74,75,6500000,1,3,4,High/Medium,SUB,63,79,75,72,73,68,69,80.0
25,173,60,65,240000,1,3,2,Medium/Medium,SUB,47,54,49,59,68,74,41,76.0
29,183,64,64,450000,0,2,2,Medium/Medium,ST,65,58,65,58,72,88,39,70.0
28,187,70,70,1600000,1,3,2,Medium/Medium,SUB,73,36,53,62,74,80,34,59.0
26,197,63,64,425000,1,3,2,Medium/Medium,RES,77,62,66,59,64,90,60,51.0
30,186,74,74,5500000,1,3,2,High/High,SUB,81,74,75,72,90,82,67,67.0
34,185,62,62,130000,1,3,1,Medium/Medium,GK,13,14,23,57,55,51,57,68.0
17,180,63,81,675000,1,4,3,Medium/Medium,RES,56,55,57,61,66,56,36,58.0
20,183,72,83,5500000,1,3,3,Medium/Medium,RCM,48,75,78,69,71,69,74,66.0
19,180,65,78,950000,1,3,3,Low/High,RES,60,60,62,65,60,61,61,65.0
28,186,63,63,375000,1,3,3,Medium/Medium,ST,62,62,63,57,63,73,63,72.0
25,185,66,70,750000,1,3,2,Medium/Medium,CB,71,40,57,59,81,77,40,68.0
23,189,69,75,1300000,1,3,2,Medium/Medium,RCB,63,58,53,67,68,72,38,68.0
27,196,75,78,7000000,1,3,2,Medium/Medium,RCB,85,54,66,64,82,87,60,65.0
30,182,73,73,3200000,1,3,2,Medium/Medium,RB,62,60,70,68,76,70,58,77.0
25,184,71,73,2900000,1,2,3,Medium/Medium,RS,75,57,59,73,65,77,54,70.0
30,173,71,71,2300000,1,3,4,High/Medium,RES,64,78,77,73,70,40,72,83.0
18,175,56,72,190000,1,3,3,Medium/Medium,SUB,44,57,61,42,62,67,51,69.0
21,177,60,71,350000,1,3,2,Medium/Medium,RES,45,60,57,58,76,48,45,79.0
30,179,67,67,600000,0,3,3,High/Medium,LB,50,60,65,63,63,66,59,80.0
27,171,68,69,900000,0,2,3,High/Medium,SUB,54,68,69,65,82,63,64,80.0
23,193,57,64,130000,1,3,2,High/High,RES,62,50,51,54,70,58,58,61.0
19,172,52,64,80000,1,2,2,Medium/Medium,RES,35,45,41,40,69,66,31,81.0
30,178,74,74,4400000,1,4,3,High/Medium,RB,62,76,71,69,81,81,65,93.0
34,183,71,71,1200000,1,3,2,Medium/Medium,SUB,79,58,74,68,72,91,53,32.0
23,172,73,79,5500000,1,3,3,High/Medium,LW,42,74,70,68,53,66,70,88.0
28,186,74,74,6000000,1,3,3,Medium/Medium,SUB,90,68,73,70,79,79,42,51.0
20,180,61,73,450000,1,3,2,Medium/Medium,RW,46,68,67,50,71,48,40,76.0
24,186,68,73,1100000,1,3,2,High/High,SUB,60,63,63,62,75,73,57,73.0
18,179,60,78,425000,1,3,2,Medium/Medium,SUB,65,54,60,53,73,51,42,77.0
26,181,62,65,375000,1,3,3,Medium/Medium,SUB,56,66,65,52,64,75,43,74.0
21,185,62,75,550000,0,3,3,Medium/Medium,SUB,63,57,61,56,66,75,49,60.0
22,181,60,70,300000,1,3,3,High/Medium,SUB,45,61,62,55,64,49,54,68.0
27,190,65,66,600000,0,3,2,High/Medium,SUB,60,62,64,64,37,93,62,37.0
17,183,50,65,50000,1,2,1,Medium/Medium,SUB,12,14,11,34,33,61,23,68.0
25,172,69,74,1400000,0,2,3,Medium/Medium,SUB,47,74,72,64,62,40,70,67.0
21,183,73,82,6000000,0,3,4,High/Low,RW,68,72,74,68,66,66,70,88.0
35,171,71,71,675000,1,3,3,High/Medium,RB,57,64,70,70,67,63,56,71.0
31,180,63,63,325000,0,3,3,Medium/Medium,SUB,63,61,63,63,61,65,58,68.0
27,185,80,81,15000000,0,3,3,Low/Medium,LCM,62,66,80,73,31,79,80,52.0
22,178,59,66,220000,1,2,3,Medium/Medium,LS,59,59,60,49,61,58,52,66.0
31,179,70,70,1500000,1,3,3,Medium/High,SUB,59,70,72,71,69,70,70,67.0
19,176,57,68,170000,0,4,2,High/Medium,RES,54,58,53,48,55,64,56,76.0
27,188,69,72,1100000,0,3,2,Medium/Medium,SUB,72,46,63,66,66,74,40,51.0
38,185,68,68,90000,1,2,1,Medium/Medium,SUB,13,20,16,56,51,64,27,68.0
29,177,65,65,525000,1,3,3,High/Medium,LCM,47,68,68,69,38,61,64,77.0
28,170,72,72,3100000,1,3,3,Medium/Medium,SUB,56,73,73,70,66,68,72,69.0
24,190,78,84,13000000,1,4,2,Medium/High,RCM,76,68,75,74,80,86,68,40.0
33,168,61,61,110000,1,3,2,Medium/Medium,RB,43,56,55,56,66,56,45,76.0
27,181,71,71,2100000,0,2,2,High/Medium,LB,54,69,71,70,60,66,63,75.0
23,184,54,63,110000,1,3,2,Medium/Medium,RES,53,52,55,51,62,60,55,64.0
23,192,59,67,230000,1,2,2,Medium/Low,SUB,70,51,53,55,72,76,47,54.0
23,180,62,68,375000,1,3,2,High/Medium,RM,38,62,60,52,58,67,55,85.0
32,178,76,76,0,1,2,4,High/Low,Missing,60,76,78,78,64,64,80,80.0
28,188,65,65,550000,1,3,3,Medium/Medium,SUB,62,64,64,63,80,87,59,79.0
21,184,60,71,350000,1,3,2,Medium/Medium,SUB,51,63,63,60,58,61,54,62.0
29,185,69,69,1100000,0,3,3,Medium/Medium,RS,66,70,74,69,70,70,64,63.0
28,178,65,65,550000,1,3,2,High/Medium,SUB,39,71,69,63,53,50,60,73.0
28,188,71,73,2400000,1,2,2,Low/High,RES,72,47,58,69,74,84,36,45.0
23,188,61,66,325000,1,3,2,Medium/Medium,SUB,49,62,60,54,80,76,60,85.0
29,179,73,73,4000000,1,4,3,High/Medium,SUB,74,77,74,68,73,63,68,81.0
